-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1989 through 12/31/2019 
Location: Latitude  33.5451   Longitude 68.4174 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 2768.55 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
PRECTOT MERRA2 1/2x1/2 Precipitation (mm day-1) 
-END HEADER-
LAT,LON,YEAR,MO,DY,PRECTOT,T2M_MAX,T2M_MIN,T2M
33.54511,68.41741,1989,08,29,    0.06,   22.72,    3.18,   12.79
33.54511,68.41741,1989,08,30,    0.00,   22.88,    4.00,   13.42
33.54511,68.41741,1989,08,31,    0.00,   20.71,    4.42,   12.36
33.54511,68.41741,1989,09,01,    0.00,   22.34,    4.01,   13.43
33.54511,68.41741,1989,09,02,    0.00,   25.81,    7.08,   15.90
33.54511,68.41741,1989,09,03,    0.00,   26.12,    6.10,   16.13
33.54511,68.41741,1989,09,04,    0.00,   26.21,    5.15,   14.94
33.54511,68.41741,1989,09,05,    0.00,   24.87,    4.42,   13.87
33.54511,68.41741,1989,09,06,    0.00,   24.35,    3.75,   13.83
33.54511,68.41741,1989,09,07,    0.00,   24.33,    4.25,   14.44
33.54511,68.41741,1989,09,08,    0.00,   25.10,    4.70,   14.89
33.54511,68.41741,1989,09,09,    0.00,   25.34,    4.64,   14.77
33.54511,68.41741,1989,09,10,    0.00,   25.95,    5.24,   15.12
33.54511,68.41741,1989,09,11,    0.00,   25.46,    5.52,   14.96
33.54511,68.41741,1989,09,12,    0.00,   23.89,    4.75,   14.08
33.54511,68.41741,1989,09,13,    1.87,   24.55,    4.86,   14.67
33.54511,68.41741,1989,09,14,    0.00,   25.44,    5.76,   15.50
33.54511,68.41741,1989,09,15,    0.00,   25.97,    5.15,   15.59
33.54511,68.41741,1989,09,16,    0.00,   25.53,    5.24,   15.40
33.54511,68.41741,1989,09,17,    0.00,   25.10,    5.33,   15.16
33.54511,68.41741,1989,09,18,    0.00,   25.89,    5.96,   15.68
33.54511,68.41741,1989,09,19,    0.00,   24.59,    7.03,   15.18
33.54511,68.41741,1989,09,20,    0.00,   23.00,    5.59,   13.95
33.54511,68.41741,1989,09,21,    4.60,   22.30,    5.02,   13.16
33.54511,68.41741,1989,09,22,    1.38,   20.39,    5.13,   12.34
33.54511,68.41741,1989,09,23,    5.56,   15.30,    3.09,    9.16
33.54511,68.41741,1989,09,24,    0.00,   18.11,   -0.77,    7.63
33.54511,68.41741,1989,09,25,    0.55,   20.54,   -0.59,    9.60
33.54511,68.41741,1989,09,26,    0.00,   20.43,    1.00,   10.24
33.54511,68.41741,1989,09,27,    0.00,   20.91,    1.20,   10.48
33.54511,68.41741,1989,09,28,    0.00,   20.15,    0.76,   10.10
33.54511,68.41741,1989,09,29,    0.00,   20.62,    3.03,   11.01
33.54511,68.41741,1989,09,30,    0.00,   20.42,    3.52,   11.43
33.54511,68.41741,1989,10,01,    0.00,   19.87,    3.25,   11.11
33.54511,68.41741,1989,10,02,    0.00,   20.35,    2.43,   10.93
33.54511,68.41741,1989,10,03,    0.00,   21.49,    4.45,   12.65
33.54511,68.41741,1989,10,04,    0.00,   21.44,    3.08,   11.33
33.54511,68.41741,1989,10,05,    0.00,   20.96,    2.34,   10.71
33.54511,68.41741,1989,10,06,    0.00,   20.53,    1.68,   10.93
33.54511,68.41741,1989,10,07,    0.00,   21.68,    1.82,   11.63
33.54511,68.41741,1989,10,08,    0.00,   22.82,    2.10,   11.59
33.54511,68.41741,1989,10,09,    0.00,   21.87,    2.22,   11.14
33.54511,68.41741,1989,10,10,    0.00,   20.85,    1.42,   10.51
33.54511,68.41741,1989,10,11,    0.04,   17.11,    2.38,    9.26
33.54511,68.41741,1989,10,12,    1.15,   15.65,    0.46,    7.42
33.54511,68.41741,1989,10,13,    0.76,   15.01,    0.56,    6.66
33.54511,68.41741,1989,10,14,    0.00,   16.50,   -3.43,    5.56
33.54511,68.41741,1989,10,15,    0.00,   15.72,   -3.71,    4.45
33.54511,68.41741,1989,10,16,    0.04,   17.57,   -3.18,    6.32
33.54511,68.41741,1989,10,17,    0.00,   19.77,   -1.87,    8.26
33.54511,68.41741,1989,10,18,    0.00,   19.08,   -0.33,    8.51
33.54511,68.41741,1989,10,19,    0.00,   17.71,    0.08,    7.68
33.54511,68.41741,1989,10,20,    0.00,   19.77,   -1.57,    8.47
33.54511,68.41741,1989,10,21,    0.00,   19.85,    0.77,    9.44
33.54511,68.41741,1989,10,22,    0.00,   18.38,    0.80,    8.64
33.54511,68.41741,1989,10,23,    0.00,   16.76,    1.07,    7.52
33.54511,68.41741,1989,10,24,    0.00,   14.49,   -1.47,    5.64
33.54511,68.41741,1989,10,25,    0.07,   14.76,   -2.82,    5.29
33.54511,68.41741,1989,10,26,    0.00,   14.56,   -1.95,    5.86
